Mol. wt.,JR Tm /K,CRC Tm /K
60.052000000000014,272.9,290.15
41.053,177.29,229.15
26.038,100.14,191.65
40.06500000000001,131.64,136.74999999999997
57.09600000000002,205.07,184.95
105.13699999999994,301.15,260.65
108.13999999999994,217.3,235.85
136.15000000000006,366.94000000000005,349.85
122.16699999999992,267.16,254.15
150.17700000000008,378.21,321.54999999999995
103.12399999999997,260.06,260.33
134.20300000000003,325.25,304.48
180.29100000000017,307.98,241.15
103.16899999999994,354.02,234.15
390.56399999999945,453.8399999999999,218.15
165.364,194.35,113.64999999999998
108.96599999999997,172.1,154.74999999999997
122.99299999999997,183.37,163.04999999999998
225.007,271.58000000000004,274.15
72.10699999999996,176.84,176.28999999999996
88.15399999999995,301.36,295.04999999999995
90.12199999999996,256.48,293.58
90.19099999999996,171.3,157.48999999999998
74.12299999999995,195.66,184.55
72.10699999999997,184.77,186.48
56.10800000000002,129.76,134.26
118.17599999999992,240.43,198.35
116.15999999999993,184.71,174.24999999999997
73.13899999999995,218.1,224.15
73.13899999999995,220.52,206.23
134.222,213.88,197.65
178.2310000000001,282.48,250.75
140.27000000000007,209.84,198.47
102.17699999999992,182.03,179.14999999999998
130.18699999999995,210.98,183.65
86.08999999999997,199.35,229.79
100.495,145.82,142.71999999999997
86.468,117.13,115.73
62.49900000000001,140.46,119.30999999999996
130.549,226.83,246.35
120.62299999999992,187.3,179.14999999999998
106.59599999999996,178.45,200.55
148.67700000000016,209.84,215.35
154.465,150.01000000000002,173.74999999999997
78.54199999999997,153.49,150.24999999999997
136.47500000000002,132.0,73.99999999999997
118.485,146.41,167.64999999999998
104.458,135.14,91.99999999999996
108.13999999999994,306.79,285.35
52.036,242.28,245.32
84.16199999999994,169.0,279.85
98.14499999999994,237.22,245.22
99.17699999999994,248.02,255.45
70.13499999999998,161.25,179.74999999999997
84.11799999999995,229.47,221.45
42.08100000000002,145.75,145.54999999999998
138.25400000000005,224.26,230.25
156.26900000000018,244.46,269.25
172.31600000000023,368.98,332.85
172.26800000000017,363.06,304.54
158.2850000000002,248.28,265.65
158.2850000000002,248.28,281.85
156.26900000000018,252.39,275.15
140.27000000000007,200.7,206.94
168.19500000000005,358.67,355.30999999999995
129.24699999999993,232.58,211.35
130.23099999999994,202.15,177.14999999999998
147.00400000000002,256.16,248.35
120.913,164.47,116.09999999999997
98.95999999999998,172.14,237.54
96.944,167.06,223.3
102.923,146.46,142.79999999999998
112.98699999999998,168.41,172.61999999999998
170.92,179.34,216.55
152.93000000000004,161.33,195.15
446.67199999999934,528.92,275.65
118.17599999999992,201.84,199.15
73.13899999999995,187.5,223.15
106.12099999999994,278.71000000000004,262.85
134.175,224.07,209.15
204.26600000000016,289.25,241.15
148.20200000000014,273.93,219.85
146.14200000000008,242.04,232.55
174.1960000000001,264.58,251.55
114.09399999999998,197.5,226.05
114.09399999999998,197.5,249.65
64.034,97.76,110.99999999999996
129.24699999999993,202.58,199.65
162.27600000000015,233.94,256.15
90.12199999999994,179.3,204.15
104.14899999999994,192.99,226.15
121.18299999999992,238.81,275.25
86.17799999999993,127.38,145.04999999999998
84.16199999999994,126.66,115.87999999999997
84.16199999999994,124.38,198.85
112.21599999999992,183.06,185.75
46.06900000000002,134.53,131.65999999999997
128.2589999999999,193.61,160.09999999999997
114.2319999999999,182.34,151.95999999999998
114.2319999999999,182.34,146.95
132.115,230.77,211.15
202.2500000000001,287.12,279.15
100.20499999999991,171.07,149.44
100.20499999999991,171.07,138.74999999999997
98.18899999999992,169.31,136.54999999999998
107.15599999999996,279.13,209.35
107.15599999999992,279.13,267.03
107.15599999999996,279.13,266.81
230.30400000000017,309.66,299.75
62.137000000000015,146.7,174.89
88.10599999999995,199.6,284.9
101.19299999999993,210.04,210.15
250.29400000000007,371.14,242.15
310.6099999999991,337.7,316.95
326.6089999999991,398.52,344.15
200.37000000000023,391.52,341.15
202.40700000000024,261.46000000000004,266.45
186.33900000000023,285.82,297.35
168.3240000000002,223.24,237.96
312.5379999999992,475.76,348.21
298.55499999999915,375.98,337.04999999999995
30.07,112.3,90.36999999999998
60.100000000000016,278.82,284.29
62.06800000000002,233.94,260.15
146.14200000000008,227.04,292.04999999999995
62.137000000000015,148.76,125.26
46.06900000000002,173.12,159.01
61.08400000000002,256.38,283.54999999999995
122.16699999999992,228.57,243.55
132.159,221.94,211.45
